0 0.20528 0.0468991 0.00392654
1 0.22649 0.0213189 0.00201677
2 0.25899 0.0189991 0.00199237
3 0.35921 0.0444489 0.00611392
4 0.35921 0.0341731 0.00317645
5 0.35921 0.033007 0.00331749
6 0.35921 0.0216208 0.00211168
7 0.35921 0.0250646 0.00261934
8 0.35921 0.036885 0.00382909
9 0.35921 0.0289832 0.00399426
10 0.35921 0.0260841 0.00272414
11 0.35921 0.0284276 0.00268014
12 0.35921 0.0343927 0.00338406
13 0.47032 0.0262762 0.00322494
14 0.47032 0.0253066 0.00248267
15 0.47032 0.0285166 0.00253304
16 0.47032 0.0361466 0.00402087
17 0.47032 0.0245536 0.00217454
18 0.47032 0.034023 0.00378428
19 0.47032 0.030251 0.00310839
20 0.47032 0.0361521 0.00388125
21 0.47032 0.0383341 0.00414971
22 0.47032 0.0328115 0.00320825
23 0.47032 0.0348656 0.0039539
24 0.47032 0.0414719 0.00442729
25 0.47032 0.032143 0.00318089
26 0.47032 0.0336302 0.00331519
27 0.47032 0.0384347 0.00391353
28 0.47032 0.0371568 0.00446865
29 0.47032 0.0342641 0.00384988
30 0.47032 0.0372131 0.00431462
31 0.47032 0.0343818 0.00338794
32 0.47032 0.0345317 0.00365353
33 0.47032 0.031586 0.00305781
34 0.47032 0.0359209 0.00391114
35 0.47032 0.0399516 0.00415354
36 0.47032 0.0316433 0.00386903
37 0.47032 0.0317736 0.00297834
38 0.47032 0.0408114 0.00428199
39 0.47032 0.0362929 0.00420033
40 0.47032 0.04653 0.0045281
41 0.47032 0.0416555 0.00451557
42 0.47032 0.0297797 0.00353917
43 0.47032 0.0376866 0.0042381
44 0.47032 0.0393502 0.00422213
45 0.47032 0.040269 0.00433524
46 0.47032 0.040425 0.00403966
47 0.47032 0.0391048 0.00430568
48 0.47032 0.0418606 0.00449966
49 0.47032 0.0359406 0.00412461
50 0.47032 0.0414911 0.00428761
51 0.47032 0.0386017 0.00394262
52 0.47032 0.0421593 0.00471026
53 0.47032 0.0435031 0.00510781
54 0.47032 0.0396923 0.00437043
55 0.47032 0.0425432 0.00494885
56 0.47032 0.0436322 0.00462066
57 0.47032 0.0357927 0.00376373
58 0.47032 0.046333 0.00520059
59 0.47032 0.0397734 0.00402105
60 0.47032 0.039887 0.00446989
61 0.47032 0.0448283 0.00456605
62 0.47032 0.0427507 0.00452238
63 0.47032 0.0377777 0.00429596
64 0.47032 0.0430873 0.00488685
65 0.47032 0.051006 0.00519282
66 0.47032 0.0437133 0.00426915
67 0.47032 0.0477031 0.00504409
68 0.47032 0.0398145 0.00471412
69 0.47032 0.0307412 0.00291165
70 0.47032 0.0368473 0.0038572
71 0.47032 0.0296099 0.00308462
72 0.47032 0.042262 0.00450881
73 0.47032 0.0401717 0.00401137
74 0.47032 0.0305003 0.00314114
75 0.47032 0.0406203 0.00414153
76 0.47032 0.0435356 0.00476745
77 0.47032 0.0437055 0.00527163
78 0.47032 0.0402718 0.00398585
79 0.4762 0.0412331 0.00516745
80 0.4762 0.0425319 0.00594091
81 0.4762 0.0401119 0.00396578
82 0.4762 0.0442534 0.00550026
83 0.4762 0.0448022 0.00498692
84 0.4762 0.0393629 0.00460347
85 0.4762 0.0393764 0.00452898
86 0.4762 0.038504 0.00444367
87 0.4762 0.0363944 0.00371179
88 0.4762 0.0376856 0.00413755
89 0.4762 0.0455147 0.00488758
90 0.4762 0.0409973 0.00459749
91 0.4762 0.0423785 0.00535278
92 0.4762 0.0361896 0.00441419
93 0.4762 0.0377077 0.00401877
94 0.4762 0.0381756 0.00517671
95 0.4762 0.0434833 0.00710612
96 0.4762 0.0490707 0.00547379
97 0.4762 0.044354 0.00664907
98 0.4762 0.0372754 0.00551618
99 0.4762 0.0441937 0.00620185
100 0.4762 0.0449442 0.00618187
101 0.4762 0.0503322 0.00722835
102 0.4762 0.0428939 0.00595815
103 0.55441 0.0423728 0.0065884
104 0.55441 0.0459077 0.00630186
105 0.55441 0.0409811 0.00544668
106 0.55441 0.0391724 0.00565613
107 0.55441 0.0374951 0.00507127
108 0.55441 0.0450263 0.0064788
109 0.55441 0.0494163 0.00720872
110 0.55441 0.0530602 0.00830754
111 0.55441 0.03797 0.00554552
112 0.55441 0.0538463 0.00819375
113 0.55441 0.0599182 0.00934514
114 0.55441 0.0510195 0.00727357
115 0.55441 0.0464444 0.0061527
116 0.55441 0.0518037 0.00812668
117 0.55441 0.0396656 0.00441874
118 0.55441 0.0527054 0.00798918
119 0.55441 0.0539471 0.00708238
120 0.55441 0.0452008 0.00746705
121 0.55441 0.0456277 0.00616565
122 0.55441 0.0418195 0.00613507
123 0.55441 0.0542424 0.0109178
124 0.55441 0.0541746 0.0103957
125 0.55441 0.0575481 0.00892908
126 0.55441 0.057564 0.0100161
127 0.55441 0.0599724 0.00916219
128 0.55441 0.0537734 0.00813354
129 0.55441 0.0544953 0.00824207
130 0.55441 0.0482415 0.00762075
131 0.55441 0.0606332 0.0108485
132 0.55441 0.0558427 0.00947131
133 0.55441 0.0514011 0.00806453
134 0.55441 0.0544548 0.00825285
