0 0.21812 0.0474154 0.00398967
1 0.21812 0.0231122 0.00227915
2 0.26397 0.0204424 0.00217151
3 0.26397 0.0430099 0.005018
4 0.27316 0.0417382 0.00414623
5 0.27316 0.0306191 0.00289152
6 0.29515 0.027294 0.00303965
7 0.29515 0.023051 0.00226051
8 0.30505 0.0345563 0.00373472
9 0.30505 0.0335453 0.00404043
10 0.30505 0.0268263 0.00253204
11 0.30505 0.0383003 0.00386
12 0.37069 0.0375285 0.00435602
13 0.37069 0.0282103 0.00316782
14 0.37069 0.0318018 0.0031022
15 0.37069 0.0379916 0.00358561
16 0.37069 0.0459258 0.00437862
17 0.37069 0.0394968 0.00374734
18 0.37069 0.0362933 0.00397062
19 0.37069 0.0430169 0.00444172
20 0.37069 0.0418459 0.00454939
21 0.45659 0.0378073 0.0047632
22 0.45659 0.0342237 0.00376008
23 0.45659 0.0315781 0.00330174
24 0.45659 0.0443394 0.0045236
25 0.45659 0.0504701 0.00508222
26 0.45659 0.0381625 0.00474819
27 0.45659 0.0356369 0.00358022
28 0.45659 0.0386181 0.00444675
29 0.45659 0.0305416 0.00280709
30 0.45659 0.0418532 0.00448045
31 0.45659 0.042557 0.0049088
32 0.45659 0.0371144 0.00413521
33 0.45659 0.0362817 0.00400389
34 0.45659 0.0461819 0.00562758
35 0.45659 0.0384647 0.00437499
36 0.45659 0.0340918 0.00373783
37 0.45659 0.03923 0.00432267
38 0.45659 0.0304208 0.00353919
39 0.45659 0.0384442 0.00453901
40 0.45659 0.0396439 0.00445254
41 0.45659 0.0428275 0.00474302
42 0.45659 0.0398782 0.00436169
43 0.45659 0.0415114 0.00431157
44 0.45659 0.0435643 0.00519611
45 0.45659 0.0442292 0.00541141
46 0.45659 0.0437384 0.00475198
47 0.45659 0.0364187 0.0039979
48 0.45659 0.0358537 0.00407163
49 0.45659 0.0334821 0.00335734
50 0.45659 0.0394919 0.00384651
51 0.45659 0.0510788 0.00559401
52 0.45659 0.0431413 0.004256
53 0.45659 0.0387381 0.00440909
54 0.45659 0.0317825 0.00372792
55 0.45659 0.0376956 0.00435991
56 0.45659 0.0303267 0.00330464
57 0.45659 0.0381312 0.00396988
58 0.45659 0.0415244 0.00456071
59 0.45659 0.048072 0.00532176
60 0.45659 0.0405239 0.00444616
61 0.4762 0.0438289 0.00556254
62 0.4762 0.0421987 0.00524831
63 0.4762 0.0450731 0.00657141
64 0.4762 0.0433877 0.00515179
65 0.4762 0.0466319 0.00702007
66 0.4762 0.0413424 0.00565742
67 0.4762 0.0522649 0.00825902
68 0.4762 0.0561851 0.00927957
69 0.4762 0.0423474 0.00581383
70 0.4762 0.0561544 0.00918822
71 0.4762 0.0483474 0.00643981
72 0.4762 0.0469472 0.00638144
73 0.4762 0.0536876 0.00804677
74 0.4762 0.0489181 0.00896591
75 0.4762 0.054742 0.00830052
76 0.4762 0.0507401 0.00803173
77 0.4762 0.0470915 0.00798011
78 0.4762 0.0522707 0.00766778
79 0.4762 0.0500509 0.00791419
80 0.4762 0.0423458 0.00686036
81 0.4762 0.0442915 0.00560268
82 0.4762 0.0508489 0.00734294
83 0.4762 0.0494622 0.00671684
84 0.4762 0.0580055 0.0106442
85 0.4762 0.0569137 0.00812377
86 0.4762 0.0391603 0.00526668
87 0.4762 0.0442952 0.00649791
88 0.4762 0.0449894 0.00680527
89 0.4762 0.0574403 0.00878236
90 0.4762 0.0477766 0.00639729
91 0.4762 0.0504146 0.00697157
92 0.4762 0.0671965 0.0101465
93 0.4762 0.0514042 0.00769514
94 0.4762 0.046165 0.00619046
95 0.4762 0.052341 0.0072581
96 0.4762 0.0460568 0.00642827
97 0.4762 0.0488223 0.00687106
98 0.4762 0.0457508 0.00694862
99 0.4762 0.0454288 0.00686078
100 0.4762 0.0446793 0.00741052
101 0.4762 0.0553001 0.00880086
102 0.4762 0.0468246 0.00753599
103 0.4762 0.0496281 0.00723854
104 0.4762 0.0573594 0.00878507
105 0.4762 0.0457798 0.00760841
106 0.4762 0.0430827 0.00524359
107 0.4762 0.0548248 0.00885694
108 0.4762 0.0609904 0.00975716
109 0.4762 0.050982 0.007294
110 0.4762 0.0575828 0.0104591
111 0.4762 0.054226 0.00877661
112 0.4762 0.0619264 0.0102999
113 0.4762 0.0619681 0.0109206
114 0.4762 0.0562601 0.00950905
115 0.4762 0.0618214 0.0104448
116 0.4762 0.0507511 0.0082774
117 0.4762 0.051941 0.00797428
118 0.4762 0.0460686 0.00708617
119 0.4762 0.0499167 0.00723071
120 0.4762 0.0629479 0.0116921
121 0.4762 0.0418969 0.00694413
122 0.4762 0.0543267 0.00993786
123 0.4762 0.0600109 0.0098436
124 0.4762 0.0533227 0.00918651
125 0.4762 0.0485562 0.00639163
126 0.4762 0.0544546 0.00909185
127 0.4762 0.0574699 0.0076121
128 0.4762 0.0453052 0.00666702
129 0.69842 0.0529305 0.00846277
130 0.69842 0.0511284 0.00975507
131 0.69842 0.051844 0.00921884
132 0.69842 0.0514929 0.00892315
133 0.69842 0.0512006 0.00754433
134 0.69842 0.0663969 0.012127
135 0.69842 0.0411645 0.00644834
136 0.69842 0.0539974 0.00901467
137 0.69842 0.0565939 0.00964824
138 0.69842 0.0496563 0.00759919
139 0.69842 0.0576202 0.00823192
140 0.69842 0.056667 0.00890418
141 0.69842 0.041945 0.00612918
142 0.69842 0.0533305 0.00850178
143 0.69842 0.0496623 0.00832941
144 0.69842 0.0607165 0.0111213
145 0.69842 0.0539552 0.0104617
146 0.69842 0.0494114 0.00833449
147 0.69842 0.0600887 0.0104117
148 0.69842 0.0505824 0.00866723
149 0.69842 0.0674194 0.0123707
150 0.69842 0.0550066 0.00818114
151 0.69842 0.0577061 0.010652
152 0.69842 0.0563502 0.00881465
153 0.69842 0.0598202 0.00997187
154 0.69842 0.0653044 0.0108742
155 0.69842 0.064323 0.0122336
156 0.69842 0.0642423 0.011639
157 0.69842 0.0563426 0.0104283
158 0.69842 0.0486336 0.00858452
159 0.69842 0.0617493 0.0100531
160 0.69842 0.0511867 0.00903451
161 0.69842 0.0521333 0.0090353
162 0.69842 0.0488913 0.00850959
163 0.69842 0.0633404 0.0102024
164 0.69842 0.0531685 0.00928004
165 0.69842 0.0562613 0.00968509
166 0.69842 0.0594765 0.0111301
167 0.69842 0.059326 0.0104198
168 0.69842 0.0638819 0.0128225
169 0.69842 0.0579977 0.0110894
170 0.69842 0.0707418 0.0129545
171 0.69842 0.0689292 0.0108823
172 0.69842 0.0494706 0.00987157
173 0.69842 0.0661303 0.0121281
174 0.69842 0.0561886 0.00922992
175 0.69842 0.0656248 0.0115031
176 0.69842 0.0661486 0.0129115
177 0.69842 0.064034 0.00918641
178 0.69842 0.0596276 0.0126774
179 0.69963 0.0674075 0.0148678
180 0.69963 0.0756246 0.0134764
181 0.69963 0.0602773 0.0094782
182 0.69963 0.0489409 0.00845751
183 0.69963 0.0623332 0.0107506
184 0.69963 0.0589429 0.00965256
185 0.69963 0.0498317 0.00790615
186 0.69963 0.0525983 0.0077975
187 0.69963 0.0585888 0.00953858
188 0.69963 0.0644929 0.00931629
189 0.69963 0.0616572 0.00997081
190 0.69963 0.0697514 0.0128041
191 0.69963 0.0481172 0.00760308
192 0.69963 0.0547016 0.00781263
193 0.69963 0.0611414 0.0106244
194 0.69963 0.0588114 0.00955133
195 0.69963 0.0522322 0.00897925
196 0.69963 0.0530245 0.00834025
197 0.69963 0.0417756 0.00602053
198 0.69963 0.0489268 0.00871777
199 0.69963 0.0591804 0.0101553
200 0.69963 0.0539206 0.00850307
201 0.69963 0.0408895 0.00476376
202 0.69963 0.0611807 0.00995523
203 0.69963 0.050298 0.00803377
204 0.69963 0.0664899 0.0139686
205 0.69963 0.0562431 0.0110701
206 0.69963 0.0588333 0.00983032
207 0.69963 0.0637095 0.011757
208 0.69963 0.0619662 0.0108387
